NAME,TAXON_NAME,ACTIVE_DATA_ENTRY,TAXON_GROUP_CLASS,FAMILY,RANK,MAITLAND_CODE,CEH_CODE,CEH_NAME,AQEM_CODE,NBN_CODE,RED_BOOK_TEXT,AUTHORITY,ALT_TAXONNAME_1,ALT_TAXONNAME_2,ALT_TAXONNAME_3,LAMM_ACID_SENS,LAMM_WEIGHTING,LAMM_TAXON,LAMM_TL,AWIC_A,AWIC_B,AWIC_C,AWIC_TAXON,BMWP,WHPT_P,WHPT_A,WHPT_B,WHPT_C,WHPT_D,PSI_GROUP,EPSI_WEIGHT_TL5,EPSI_WEIGHT_FAM,LIFE_GROUP,SPEAR_SPECIES,TL5_TAXON,TL4_TAXON,TL3_TAXON,TL2_TAXON,TL1_TAXON,TL2_5_TAXON,TL2_5_ORDER,ECN_TL,DISPLAY_GROUP,ENTRY_SCREEN,CHANGED_ON,CHANGED_BY,GROUP_NAME,REMOVED
4403,Eloeophila submarmorata,T,Diptera,Limoniidae,Species,50132104,50132104,Eloeophila submarmorata,13304,NBNSYS0100002952,,"(Verrall, 1887)",Limnophila submarmorata,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4404,Eloeophila trimaculata,T,Diptera,Limoniidae,Species,50132105,50132105,Eloeophila trimaculata,7263,NBNSYS0100002953,,"(Zetterstedt, 1838)",Limnophila trimaculata,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4405,Eloeophila verralli,T,Diptera,Limoniidae,Species,50132106,50132106,Eloeophila verralli,13306,NBNSYS0100002954,,"(Bergroth, 1912)",Limnophila verralli,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4406,Euphylidorea,T,Diptera,Limoniidae,Genus,50132200,50132200,Euphylidorea,,NHMSYS0000078916,,,Limnophila (Euphylidorea),,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Euphylidorea,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4407,Euphylidorea aperta,T,Diptera,Limoniidae,Species,50132201,50132201,Euphylidorea aperta,13307,NBNSYS0100003140,,"(Verrall, 1887)",Limnophila aperta,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4408,Euphylidorea dispar,T,Diptera,Limoniidae,Species,50132202,50132202,Euphylidorea dispar,13308,NBNSYS0100003141,,"(Meigen, 1818)",Limnophila dispar,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4409,Euphylidorea lineola,T,Diptera,Limoniidae,Species,50132203,50132203,Euphylidorea lineola,13309,NBNSYS0100003142,,"(Meigen, 1804)",Limnophila lineola,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4410,Euphylidorea meigeni,T,Diptera,Limoniidae,Species,50132204,50132204,Euphylidorea meigeni,,,,"(Verrall, 1886)",Limnophila meigeni,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4411,Euphylidorea phaeostigma,T,Diptera,Limoniidae,Species,50132205,50132205,Euphylidorea phaeostigma,13311,NBNSYS0100003144,,"(Schummel, 1829)",Limnophila phaeostigma,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4412,Idioptera,T,Diptera,Limoniidae,Genus,50132300,50132300,Idioptera,,NHMSYS0000079009,,,Limnophila (Idioptera),,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4413,Idioptera linnei,T,Diptera,Limoniidae,Species,50132301,50132301,Idioptera linnei,13320,NBNSYS0100003587,,"Oosterbroek, 1992",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4414,Idioptera pulchella,T,Diptera,Limoniidae,Species,50132302,50132302,Idioptera pulchella,13321,NBNSYS0100003588,,"(Meigen, 1830)",Limnophila pulchella,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4415,Phylidorea,T,Diptera,Limoniidae,Subgenus,50132400,50132400,Phylidorea,,NHMSYS0000842258,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4416,Phylidorea (Phylidorea),T,Diptera,Limoniidae,Subgenus,50132410,50132410,Phylidorea (Phylidorea),,,,,Limnophila (Phylidorea),,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Phylidorea (Phylidorea),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4417,Phylidorea (Phylidorea) abdominalis,T,Diptera,Limoniidae,Species,50132411,50132411,Phylidorea (Phylidorea) abdominalis,,,,"(Staeger, 1840)",Limnophila abdominalis,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4418,Phylidorea (Phylidorea) ferruginea,T,Diptera,Limoniidae,Species,50132412,50132412,Phylidorea (Phylidorea) ferruginea,,,,"(Meigen, 1818)",Limnophila ferruginea,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4419,Phylidorea (Phylidorea) heterogyna,T,Diptera,Limoniidae,Species,50132413,50132413,Phylidorea (Phylidorea) heterogyna,,,,"(Bergroth, 1913)",Limnophila heterogyna,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4420,Phylidorea (Phylidorea) longicornis,T,Diptera,Limoniidae,Species,50132414,50132414,Phylidorea (Phylidorea) longicornis,,,,"(Schummel, 1829)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4421,Phylidorea (Phylidorea) squalens,T,Diptera,Limoniidae,Species,50132415,50132415,Phylidorea (Phylidorea) squalens,,,,"(Zetterstedt, 1838)",Limnophila squalens,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4422,Phylidorea (Paraphylidorea),T,Diptera,Limoniidae,Subgenus,50132420,50132420,Phylidorea (Paraphylidorea),,,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4423,Phylidorea (Paraphylidorea) fulvonervosa,T,Diptera,Limoniidae,Species,50132421,50132421,Phylidorea (Paraphylidorea) fulvonervosa,,,,"(Schummel, 1829)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4424,Neolimnomyia,T,Diptera,Limoniidae,Genus,50132500,50132500,Neolimnomyia,,NHMSYS0000079166,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4425,Neolimnomyia (Brachylimnophila),T,Diptera,Limoniidae,Subgenus,50132510,50132510,Neolimnomyia (Brachylimnophila),,NHMSYS0020063212,,,Limnophila (Brachylimnophila),,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4426,Neolimnomyia (Brachylimnophila) adjuncta,T,Diptera,Limoniidae,Species,50132511,50132511,Neolimnomyia (Brachylimnophila) adjuncta,,,,"(Walker, 1848)",Limnophila adjuncta,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4427,Neolimnomyia (Brachylimnophila) nemoralis,T,Diptera,Limoniidae,Species,50132512,50132512,Neolimnomyia (Brachylimnophila) nemoralis,,,,"(Meigen, 1818)",Limnophila nemoralis,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4428,Neolimnomyia (Neolimnomyia),T,Diptera,Limoniidae,Subgenus,50132520,50132520,Neolimnomyia (Neolimnomyia),,,,,Pilaria (Neolimnomyia),,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Neolimnomyia (Neolimnomyia),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4429,Neolimnomyia (Neolimnomyia) batava,T,Diptera,Limoniidae,Species,50132521,50132521,Neolimnomyia (Neolimnomyia) batava,,NHMSYS0020706081,,"(Edwards, 1938)",Pilaria batava,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4430,Neolimnomyia (Neolimnomyia) filata,T,Diptera,Limoniidae,Species,50132522,50132522,Neolimnomyia (Neolimnomyia) filata,,NHMSYS0020706082,,"(Walker, 1856)",Pilaria filata,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4431,Pilaria,T,Diptera,Limoniidae,Genus,50132600,50132600,Pilaria,6403,NBNSYS0000136558,,"Sintenis, 1889",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4432,Pilaria (Pilaria),T,Diptera,Limoniidae,Subgenus,50132620,50132600,Pilaria,,NBNSYS0100014362,,,Pilaria,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4433,Pilaria discicollis,T,Diptera,Limoniidae,Species,50132621,50132621,Pilaria discicollis,,NBNSYS0000008170,,"(Meigen, 1818)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4434,Pilaria fuscipennis,T,Diptera,Limoniidae,Species,50132622,50132622,Pilaria fuscipennis,7265,NBNSYS0000008171,Notable,"(Meigen, 1818)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4435,Pilaria meridiana,T,Diptera,Limoniidae,Species,50132623,50132623,Pilaria meridiana,13340,NBNSYS0000008172,Notable,"(Staeger, 1840)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4436,Pilaria scutellata,T,Diptera,Limoniidae,Species,50132624,50132624,Pilaria scutellata,13342,NBNSYS0000008173,Notable,"(Staeger, 1840)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4437,Pilaria decolor,T,Diptera,Limoniidae,Species,50132625,50132625,Pilaria decolor,13338,NBNSYS0000033107,,"(Zetterstedt, 1851)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Pilaria (Pilaria),Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4438,Pilaria group,T,Diptera,Limoniidae,Species group,50132690,50132X00,Pilaria group,,,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4439,Rhipidia,T,Diptera,Limoniidae,Subgenus,50132700,50132700,Rhipidia,,NHMSYS0000079372,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4440,Rhipidia (Rhipidia),T,Diptera,Limoniidae,Subgenus,50132710,50132710,Rhipidia (Rhipidia),,,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4441,Rhipidia (Rhipidia) ctenophora,T,Diptera,Limoniidae,Species,50132711,50132711,Rhipidia (Rhipidia) ctenophora,,,,"Loew, 1871",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4442,Rhipidia (Rhipidia) maculata,T,Diptera,Limoniidae,Species,50132712,50132712,Rhipidia (Rhipidia) maculata,,,,"Meigen, 1818",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4443,Rhipidia (Rhipidia) uniseriata,T,Diptera,Limoniidae,Species,50132713,50132713,Rhipidia (Rhipidia) uniseriata,,,,"Schiner, 1864",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4444,Hexatoma,T,Diptera,Limoniidae,Genus,50132800,50132800,Hexatoma,5481,NBNSYS0000133824,,"Latreille, 1809",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Hexatoma,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,T,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4445,Hexatoma bicolor,T,Diptera,Limoniidae,Species,50132801,50132811,Hexatoma (Hexatoma) bicolor,13314,NBNSYS0000008174,,"(Meigen, 1818)",Hexatoma (Hexatoma) bicolor,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Hexatoma,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4446,Hexatoma fuscipennis,T,Diptera,Limoniidae,Species,50132802,50132812,Hexatoma (Hexatoma) fuscipennis,13317,NBNSYS0000008175,,"(Curtis, 1836)",Hexatoma (Hexatoma) fuscipennis,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Hexatoma,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4447,Hexatoma vittata,F,Diptera,Limoniidae,Species,50132803,,,5482,NBNSYS0100012439,,Meigen,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Hexatoma,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4448,Hexatoma (Hexatoma),T,Diptera,Limoniidae,Subgenus,50132810,50132810,Hexatoma (Hexatoma),,,,,,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,Hexatoma,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4449,Neolimnophila,T,Diptera,Limoniidae,Genus,50132900,50132900,Neolimnophila,,NBNSYS0000135546,,"Alexander, 1920",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4450,Neolimnophila carteri,T,Diptera,Limoniidae,Species,50132901,50132901,Neolimnophila carteri,13249,NBNSYS0000008176,Notable,"(Tonnoir in Goetghebuer and Tonnoir, 1921)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4451,Neolimnophila placida,T,Diptera,Limoniidae,Species,50132902,50132902,Neolimnophila placida,13250,NBNSYS0000008177,Notable,"(Meigen, 1830)",,,,4,0.472,Limoniidae/Pediciidae (not incl. Dicranota),F,,,,,5,5.9,5.4,6.9,6.9,7.1,,,,,F,Limoniidae,,Limoniidae,"Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)","Tipulidae (including Limoniidae, Cylindrotomidae and Pediciidae)",Limoniidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
